,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index
104,41.0,201.85365853658536,191.0,342.0,299.43343974328286,175.43859649122808,314.13612565445027,20.136041134704136,8.325,0.0,146.0,22.542804811746205,32.45727961490304,31.771126627481866,2.0,5.0,2.0,5.0,187.5,203.125,15.625,1.1081081081081081
105,44.0,189.52272727272728,180.0,204.0,316.922855188405,294.11764705882354,333.3333333333333,10.389497578576556,2.1627906976744184,0.0,8.0,6.315314116416248,2.8077964545587273,1.8117372951336166,0.0,0.0,0.0,0.0,164.0625,203.125,39.0625,2.3157894736842106
106,63.0,268.1587301587302,255.0,278.0,223.83315318055452,215.8273381294964,235.2941176470588,4.41477324007491,4.451612903225806,0.0,10.0,5.2523615248097295,5.220925637866243,2.750126192960575,0.0,0.0,0.0,0.0,250.0,273.4375,23.4375,1.75
107,25.0,322.36,305.0,341.0,186.26406316504875,175.95307917888562,196.72131147540983,5.153347569283021,7.666666666666667,0.0,19.0,8.915716460273957,8.878813734578134,4.574662417259229,0.0,0.0,0.0,0.0,296.875,335.9375,39.0625,2.7777777777777777
108,9.0,282.0,196.0,354.0,221.97277858996523,169.4915254237288,306.1224489795918,51.06862670805299,44.375,2.0,81.0,58.06246636166948,51.6442155521797,28.243520116505106,3.0,37.5,7.0,87.5,187.5,203.125,15.625,4.5
109,69.0,232.14492753623188,145.0,238.0,259.9462862099654,252.10084033613447,413.7931034482759,24.078356392345842,5.911764705882353,0.0,79.0,14.628010361188041,17.08542550555538,16.149243588512864,3.0,4.411764705882353,5.0,7.352941176470589,0.0,0.0,0.0,1.3269230769230769
110,24.0,302.6666666666667,270.0,324.0,198.86005968382474,185.1851851851852,222.22222222222223,11.594540324668596,4.3478260869565215,1.0,12.0,16.96458373934578,5.166783542390085,2.854162759775367,0.0,0.0,0.0,0.0,281.25,320.3125,39.0625,3.4285714285714284
111,29.0,268.2758620689655,251.0,288.0,224.00874866456073,208.33333333333334,239.0438247011952,9.089726243568652,14.75,4.0,33.0,10.963890575508502,16.288690204292934,7.037597443572471,0.0,0.0,5.0,17.857142857142858,234.375,281.25,46.875,3.625
112,41.0,193.78048780487805,180.0,367.0,313.1583410161039,163.48773841961852,333.3333333333333,25.209657718587977,12.9,0.0,179.0,28.121621748329126,40.1235591641619,38.47729933483591,2.0,5.0,2.0,5.0,171.875,203.125,31.25,2.1578947368421053
113,29.0,229.48275862068965,139.0,392.0,276.7574821565925,153.0612244897959,431.6546762589928,66.64263378678707,65.71428571428571,0.0,201.0,57.33897994113302,86.77845354694908,57.715687027882886,14.0,50.0,20.0,71.42857142857143,164.0625,257.8125,93.75,7.25
114,57.0,272.70175438596493,217.0,311.0,222.98002038429587,192.92604501607718,276.49769585253455,27.066602785286143,43.589285714285715,1.0,93.0,30.460727005840006,50.66186929042394,26.052238979484198,25.0,44.642857142857146,43.0,76.78571428571429,257.8125,304.6875,46.875,4.75
115,24.0,314.5416666666667,257.0,362.0,193.65679939958068,165.74585635359117,233.46303501945525,24.76321191231979,35.52173913043478,0.0,105.0,38.61626056093657,48.7999465430926,34.213061786954185,5.0,21.73913043478261,12.0,52.17391304347826,335.9375,359.375,23.4375,6.0
116,29.0,271.17241379310343,242.0,511.0,224.8853522269121,117.41682974559687,247.93388429752065,22.01877258171932,21.428571428571427,0.0,264.0,46.90116429069389,69.19382714003984,66.99940772067045,2.0,7.142857142857142,2.0,7.142857142857142,250.0,281.25,31.25,2.4166666666666665
117,44.0,362.25,318.0,634.0,171.18725861878568,94.6372239747634,188.67924528301887,24.38439566165492,43.58139534883721,0.0,308.0,84.67726006486643,108.68495114159624,100.7427730027934,6.0,13.953488372093023,6.0,13.953488372093023,312.5,351.5625,39.0625,2.588235294117647
118,21.0,361.7142857142857,351.0,374.0,165.92090212309418,160.42780748663102,170.94017094017093,2.7664268315854175,5.15,0.0,18.0,6.0592314458424275,7.067531393633848,4.965936600057382,0.0,0.0,0.0,0.0,343.75,367.1875,23.4375,2.1
119,35.0,225.25714285714287,183.0,276.0,269.69693944185445,217.3913043478261,327.8688524590164,31.11207503054441,9.852941176470589,2.0,26.0,24.98510480636161,11.875580481168315,6.729097165526859,0.0,0.0,4.0,11.76470588235294,210.9375,265.625,54.6875,5.0
120,30.0,262.3666666666667,250.0,271.0,228.76923980764656,221.4022140221402,240.0,4.409472412385869,3.0,0.0,8.0,5.0273962091402895,3.595974761140381,2.017778127403648,0.0,0.0,0.0,0.0,242.1875,265.625,23.4375,2.142857142857143
121,40.0,203.775,200.0,209.0,294.4771992183686,287.08133971291863,300.0,3.2365605120838388,1.0769230769230769,0.0,4.0,2.247363127231784,1.5191090506254998,1.0854204953942332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181
122,25.0,301.44,188.0,339.0,201.03915678404405,176.99115044247787,319.1489361702128,25.153532400109004,14.0,0.0,151.0,25.146371507635052,32.49102440162,29.950684103386845,1.0,4.166666666666666,2.0,8.333333333333332,289.0625,312.5,23.4375,1.9230769230769231
123,33.0,278.27272727272725,152.0,587.0,230.70785644116984,102.21465076660988,394.7368421052632,64.13638367676208,61.03125,1.0,278.0,76.59115187444661,96.36794721275326,75.77193470348818,11.0,34.375,18.0,56.25,265.625,312.5,46.875,5.5
124,25.0,295.76,275.0,313.0,203.1250208861236,191.69329073482427,218.1818181818182,7.421645305199139,10.125,1.0,20.0,10.709341716464182,11.366984355286732,5.277618863613137,0.0,0.0,0.0,0.0,265.625,312.5,46.875,3.125
125,25.0,299.68,260.0,325.0,201.06968490301708,184.6153846153846,230.76923076923077,13.694405160560997,14.958333333333334,1.0,27.0,19.55914108543624,16.939844548676746,8.121250528393244,0.0,0.0,8.0,33.33333333333333,281.25,304.6875,23.4375,3.125
126,31.0,255.4516129032258,129.0,731.0,298.062462487371,82.07934336525308,465.1162790697674,114.43164412785774,157.63333333333333,6.0,563.0,161.3470046637944,230.29379786119583,170.75986028647793,18.0,60.0,22.0,73.33333333333333,117.1875,234.375,117.1875,10.333333333333334
127,39.0,197.25641025641025,132.0,262.0,311.22210307868914,229.00763358778627,454.54545454545456,50.12220020211777,34.89473684210526,2.0,127.0,29.123799228662993,47.36865497018266,32.463525872755085,10.0,26.31578947368421,18.0,47.368421052631575,140.625,250.0,109.375,7.8
128,11.0,456.72727272727275,198.0,1175.0,192.93473561961216,51.06382978723404,303.030303030303,94.42277498461576,159.8,12.0,830.0,350.87949239278464,286.698099051947,250.90892548669706,5.0,50.0,8.0,80.0,187.5,210.9375,23.4375,5.5
129,26.0,286.88461538461536,249.0,553.0,217.1293286267379,108.499095840868,240.96385542168676,31.89681687032375,50.04,0.0,292.0,75.12673394901547,108.17633752350835,97.88448974854664,4.0,16.0,4.0,16.0,242.1875,281.25,39.0625,2.6
130,27.0,277.85185185185185,236.0,312.0,216.93157274066976,192.30769230769232,254.23728813559322,15.289124757593967,16.653846153846153,1.0,52.0,18.742595879037147,20.513597741685693,12.214556259454726,1.0,3.8461538461538463,8.0,30.76923076923077,250.0,304.6875,54.6875,4.5
131,137.0,119.7956204379562,91.0,251.0,518.3930211093659,239.0438247011952,659.3406593406594,84.30510333671114,27.24264705882353,1.0,146.0,26.004846461802696,38.46933461709928,27.26155788149976,23.0,16.911764705882355,57.0,41.911764705882355,85.9375,132.8125,46.875,3.341463414634146
132,32.0,253.8125,210.0,294.0,238.7181604064517,204.08163265306123,285.7142857142857,24.387526332461235,16.193548387096776,1.0,53.0,25.074646622152155,19.562966989169993,11.157715879870485,1.0,3.225806451612903,10.0,32.25806451612903,195.3125,289.0625,93.75,6.4
133,38.0,213.5,200.0,266.0,282.2375722996774,225.5639097744361,300.0,17.62235081843357,5.513513513513513,0.0,48.0,15.070554788116516,9.797958971132712,8.211176738045735,0.0,0.0,1.0,2.7027027027027026,187.5,218.75,31.25,2.235294117647059
134,14.0,545.2142857142857,286.0,1477.0,156.13304247849854,40.62288422477996,209.7902097902098,68.20080787433405,363.0769230769231,2.0,1187.0,425.8035261210772,535.9767503568387,410.3657842986875,8.0,61.53846153846154,9.0,69.23076923076923,273.4375,312.5,39.0625,3.5
135,34.0,234.91176470588235,225.0,254.0,255.61921066990325,236.2204724409449,266.6666666666667,7.241600328907626,5.0606060606060606,0.0,21.0,6.828494874127776,6.658328118479393,4.394167966886577,0.0,0.0,1.0,3.0303030303030303,218.75,250.0,31.25,2.125
136,37.0,311.4594594594595,298.0,321.0,192.6903559837392,186.9158878504673,201.34228187919464,3.13025359096316,4.722222222222222,0.0,19.0,5.003302212842338,6.637435917246625,4.730515593228478,0.0,0.0,0.0,0.0,296.875,320.3125,23.4375,2.0555555555555554
137,60.0,267.73333333333335,131.0,388.0,235.70870252264223,154.63917525773195,458.01526717557255,67.93281789166721,37.83050847457627,0.0,256.0,49.55458099081397,81.48869111515424,72.79474037043516,13.0,22.033898305084744,13.0,22.033898305084744,257.8125,281.25,23.4375,2.2222222222222223
138,40.0,204.1,69.0,825.0,349.7246262782075,72.72727272727273,869.5652173913044,148.15911214960732,90.61538461538461,1.0,753.0,116.59964375192972,176.62070035777742,153.58567219781096,18.0,46.15384615384615,24.0,61.53846153846154,140.625,203.125,62.5,6.666666666666667
139,19.0,388.7894736842105,257.0,848.0,174.48777595876155,70.75471698113208,233.46303501945525,52.244936993134694,148.11111111111111,0.0,568.0,164.23173970790597,233.07628698680514,185.1831808170395,8.0,44.44444444444444,12.0,66.66666666666666,289.0625,312.5,23.4375,3.8
140,25.0,304.6,267.0,337.0,197.8493462303811,178.04154302670622,224.7191011235955,13.473519698818407,18.375,0.0,41.0,20.524375751773793,21.026768653314278,10.441607822219884,0.0,0.0,10.0,41.66666666666667,257.8125,335.9375,78.125,6.25
141,25.0,318.04,253.0,612.0,193.57545754168223,98.03921568627452,237.15415019762847,26.066075093041224,36.041666666666664,1.0,325.0,65.96999317871725,91.54984980872443,85.96686882882197,2.0,8.333333333333332,4.0,16.666666666666664,257.8125,351.5625,93.75,6.25
142,23.0,341.69565217391306,240.0,583.0,194.87302253103766,102.91595197255575,250.0,53.45020873432524,141.3181818181818,2.0,295.0,129.5528796152397,196.53301827613413,139.7952197437504,11.0,50.0,11.0,50.0,250.0,281.25,31.25,3.2857142857142856
143,65.0,241.47692307692307,225.0,288.0,249.32716611348786,208.33333333333334,266.6666666666667,14.3359226153517,4.40625,0.0,28.0,14.676839420822706,7.286545820894836,5.8492130796196555,0.0,0.0,2.0,3.125,218.75,250.0,31.25,2.4074074074074074
144,34.0,235.61764705882354,100.0,654.0,294.0911503978748,91.74311926605505,600.0,104.52528209541971,99.27272727272727,3.0,495.0,106.95283999116006,146.51217758882086,109.42385272624314,19.0,57.57575757575758,28.0,84.84848484848484,203.125,226.5625,23.4375,8.5
145,44.0,178.47727272727272,126.0,321.0,356.47610544455256,186.9158878504673,476.1904761904762,81.06976039687983,52.76744186046512,6.0,162.0,47.55681480344822,62.21698713673054,33.35297317317583,23.0,53.48837209302325,35.0,81.3953488372093,117.1875,234.375,117.1875,7.333333333333333
146,33.0,244.72727272727272,168.0,341.0,253.73397284372572,175.95307917888562,357.14285714285717,47.118620200051176,59.5,2.0,161.0,46.86834801285986,74.45300531207589,45.471011680254115,15.0,46.875,27.0,84.375,171.875,281.25,109.375,8.25
147,35.0,225.45714285714286,188.0,442.0,274.21018569646725,135.74660633484163,319.1489361702128,38.71623844010156,30.852941176470587,0.0,232.0,50.206832706516835,72.79806881730731,66.9283345137492,4.0,11.76470588235294,5.0,14.705882352941178,171.875,257.8125,85.9375,5.833333333333333
148,26.0,289.38461538461536,211.0,339.0,212.39170405746648,176.99115044247787,284.3601895734597,36.339580854776194,55.04,1.0,124.0,42.09140237442979,70.54870657921377,45.04301647684503,12.0,48.0,18.0,72.0,281.25,312.5,31.25,4.333333333333333
149,46.0,170.2391304347826,163.0,176.0,352.59099358139173,340.90909090909093,368.09815950920245,7.299430728582549,1.3777777777777778,0.0,3.0,3.4716936795793085,1.6465452046971292,0.9117637475317448,0.0,0.0,0.0,0.0,156.25,171.875,15.625,2.090909090909091
150,34.0,240.91176470588235,224.0,259.0,249.29118395309283,231.66023166023166,267.85714285714283,7.815539794003343,4.0606060606060606,0.0,13.0,7.545288102453054,5.280036730818061,3.4272747367569063,0.0,0.0,0.0,0.0,218.75,257.8125,39.0625,2.4285714285714284
151,26.0,318.4230769230769,79.0,345.0,205.5814958031014,173.91304347826087,759.493670886076,113.45611948569065,25.04,0.0,245.0,51.307834159647065,62.95013899905226,58.94664253939037,3.0,12.0,3.0,12.0,304.6875,343.75,39.0625,2.888888888888889
152,65.0,251.87692307692308,231.0,284.0,238.54931291125774,211.26760563380282,259.7402597402597,8.962757472202748,8.078125,0.0,31.0,9.655807339866273,10.30549004172048,6.449571629678145,0.0,0.0,4.0,6.25,226.5625,265.625,39.0625,2.9545454545454546
153,39.0,205.97435897435898,195.0,215.0,291.5275759184951,279.06976744186045,307.6923076923077,8.314501111899734,2.763157894736842,0.0,7.0,5.828637014490922,3.414365934817489,2.0326285807713176,0.0,0.0,0.0,0.0,179.6875,210.9375,31.25,2.4375
154,38.0,209.68421052631578,202.0,213.0,286.1919328873275,281.6901408450704,297.029702970297,3.760166811127619,1.1081081081081081,0.0,4.0,2.712386633903451,1.4795908857482156,0.9939758487951244,0.0,0.0,0.0,0.0,195.3125,210.9375,15.625,2.0
155,9.0,285.44444444444446,200.0,497.0,233.05255643494513,120.72434607645876,300.0,65.41319661752104,69.125,7.0,246.0,113.98805980355037,116.4533168269586,100.18901778994685,2.0,25.0,4.0,50.0,242.1875,257.8125,15.625,4.5
156,78.0,222.69230769230768,175.0,448.0,274.15244201149216,133.92857142857142,342.85714285714283,28.988405746236143,33.84415584415584,1.0,234.0,38.59860292617011,56.76678194567253,45.873414194608735,5.0,6.493506493506493,64.0,83.11688311688312,179.6875,234.375,54.6875,3.12
157,64.0,171.84375,169.0,177.0,349.18085428647333,338.9830508474576,355.0295857988166,3.0512228629820197,0.8412698412698413,0.0,3.0,1.5141528093817778,1.1478067422089475,0.7871211163586683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9393939393939394
158,24.0,325.6666666666667,291.0,352.0,184.65996549607098,170.45454545454547,206.18556701030928,9.115482086339075,12.826086956521738,0.0,25.0,15.777437568625777,14.976793643036114,7.906569040493788,0.0,0.0,4.0,17.391304347826086,289.0625,343.75,54.6875,3.4285714285714284
159,38.0,211.26315789473685,193.0,244.0,284.9901712714234,245.9016393442623,310.88082901554407,16.70011447381992,6.216216216216216,0.0,18.0,12.814021480976844,8.080674309567074,5.23415670346202,0.0,0.0,0.0,0.0,187.5,242.1875,54.6875,3.4545454545454546
160,34.0,266.2647058823529,237.0,290.0,225.83785860703216,206.89655172413794,253.16455696202533,10.955501682075917,6.9393939393939394,0.0,35.0,12.495596372272603,9.784031517082962,7.004192467459195,0.0,0.0,2.0,6.0606060606060606,250.0,281.25,31.25,2.8333333333333335
161,34.0,237.47058823529412,194.0,610.0,277.2001605785104,98.36065573770492,309.2783505154639,58.061478560312096,62.81818181818182,0.0,404.0,105.49371237736705,140.31339381843947,127.41135510263953,7.0,21.21212121212121,7.0,21.21212121212121,179.6875,218.75,39.0625,2.6153846153846154
162,26.0,295.61538461538464,221.0,336.0,205.79716664847012,178.57142857142858,271.49321266968326,26.876337862155573,7.28,0.0,26.0,32.557735699003295,9.867117106835208,6.797793759742936,0.0,0.0,2.0,8.0,281.25,335.9375,54.6875,4.333333333333333
163,34.0,232.2941176470588,214.0,248.0,258.80636465079175,241.93548387096774,280.3738317757009,11.764812650826908,6.03030303030303,0.0,21.0,10.446195223736076,8.426149773176359,5.976437319198038,0.0,0.0,2.0,6.0606060606060606,195.3125,242.1875,46.875,3.7777777777777777
164,25.0,329.48,289.0,349.0,182.61421921752662,171.91977077363896,207.61245674740485,10.18600123104442,6.375,0.0,44.0,17.173429088759956,10.706306552681928,8.78641490919486,0.0,0.0,1.0,4.166666666666666,320.3125,343.75,23.4375,3.125
165,30.0,264.43333333333334,161.0,519.0,240.9917057822803,115.60693641618496,372.67080745341616,56.11872064234428,63.241379310344826,2.0,304.0,73.43760350934255,96.05781305170268,73.58214805450619,12.0,41.37931034482759,22.0,75.86206896551724,195.3125,335.9375,140.625,10.0
166,25.0,315.68,282.0,344.0,190.62305981565802,174.41860465116278,212.7659574468085,10.4927214953609,7.333333333333333,0.0,25.0,17.485041225764,9.535023160258534,6.2252408136879165,0.0,0.0,1.0,4.166666666666666,289.0625,343.75,54.6875,3.5714285714285716
167,25.0,312.72,284.0,367.0,192.2704899031644,163.48773841961852,211.26760563380282,8.77552993298771,14.083333333333334,1.0,83.0,15.125915950227059,23.185843381971967,18.814695150950186,1.0,4.166666666666666,4.0,16.666666666666664,273.4375,328.125,54.6875,3.5714285714285716
168,24.0,326.0833333333333,302.0,352.0,184.40707548730526,170.45454545454547,198.67549668874173,8.872790326707412,7.0,0.0,18.0,15.547729225130306,8.54400374531753,5.009082659620331,0.0,0.0,0.0,0.0,281.25,351.5625,70.3125,4.8
169,26.0,301.7307692307692,160.0,337.0,205.38040843960937,178.04154302670622,375.0,49.09876914131053,29.36,0.0,177.0,41.86889794805466,65.46327214553212,59.71660852169464,4.0,16.0,4.0,16.0,296.875,320.3125,23.4375,2.1666666666666665
170,29.0,263.62068965517244,252.0,275.0,227.76260041963832,218.1818181818182,238.0952380952381,6.205090290846351,6.107142857142857,0.0,12.0,7.168451681317881,7.002550555741407,3.4890228464830124,0.0,0.0,0.0,0.0,242.1875,273.4375,31.25,3.2222222222222223
171,19.0,348.10526315789474,210.0,928.0,208.13181476396858,64.65517241379311,285.7142857142857,71.34718896424891,171.38888888888889,2.0,687.0,196.2495278796422,263.3621292272507,205.7608946122513,9.0,50.0,9.0,50.0,218.75,250.0,31.25,3.1666666666666665
172,36.0,141.25,137.0,146.0,424.9052068853496,410.958904109589,437.95620437956205,7.417702556389447,1.8857142857142857,0.0,5.0,2.477037400951848,2.3664319132398464,1.4505866677562802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
173,26.0,296.38461538461536,248.0,376.0,204.54161601921558,159.5744680851064,241.93548387096774,20.679767465194956,20.44,1.0,89.0,31.57350398429281,28.02927041505005,19.574813749646083,1.0,4.0,10.0,40.0,242.1875,328.125,85.9375,5.2
174,31.0,250.16129032258064,220.0,278.0,241.02566153193715,215.8273381294964,272.72727272727275,17.279180421671303,17.066666666666666,0.0,33.0,17.69387233704284,19.792254377238923,10.194431655644623,0.0,0.0,12.0,40.0,195.3125,273.4375,78.125,6.2
175,31.0,253.5483870967742,167.0,346.0,267.2014371355775,173.41040462427745,359.2814371257485,90.86839207884753,173.53333333333333,170.0,178.0,88.11993293600014,173.54365445040045,1.9250317208910566,30.0,100.0,30.0,100.0,156.25,171.875,15.625,1.9375
176,33.0,234.45454545454547,222.0,247.0,256.1060698596332,242.914979757085,270.27027027027026,7.1521112768177595,4.125,0.0,10.0,6.524429616309906,4.763139720814412,2.4196773978523294,0.0,0.0,0.0,0.0,210.9375,242.1875,31.25,2.2
177,26.0,287.3076923076923,260.0,312.0,209.33208118571085,192.30769230769232,230.76923076923077,10.417970631882158,8.8,1.0,22.0,14.265396540634208,10.73685242517564,6.278269400612454,0.0,0.0,2.0,8.0,250.0,304.6875,54.6875,3.7142857142857144
